datetime,open,high,low,close,volume
2021-08-23 00:00:00,16592.25,16592.5,16395.7,16487.9,0
2021-08-24 00:00:00,16561.4,16647.1,16495.3,16614.35,0
2021-08-25 00:00:00,16654.0,16712.45,16617.5,16633.25,0
2021-08-26 00:00:00,16627.95,16683.7,16603.4,16633.5,0
2021-08-27 00:00:00,16642.55,16722.05,16565.6,16690.15,0
2021-08-30 00:00:00,16775.85,16951.5,16764.85,16938.5,0
2021-08-31 00:00:00,16947.5,17153.5,16915.85,17130.35,0
2021-09-01 00:00:00,17185.6,17225.75,17055.05,17058.5,0
2021-09-02 00:00:00,17095.4,17245.5,17059.7,17233.15,0
2021-09-03 00:00:00,17262.45,17340.1,17212.2,17320.55,0
2021-09-06 00:00:00,17399.35,17429.55,17345.55,17379.65,0
2021-09-07 00:00:00,17401.55,17436.5,17287.0,17356.3,0
2021-09-08 00:00:00,17375.75,17383.4,17254.2,17368.05,0
2021-09-09 00:00:00,17312.85,17379.65,17302.7,17357.35,0
2021-09-13 00:00:00,17363.55,17378.35,17269.15,17351.3,0
2021-09-14 00:00:00,17420.35,17438.55,17367.05,17381.9,0
2021-09-15 00:00:00,17387.65,17532.7,17386.9,17517.7,0
2021-09-16 00:00:00,17539.2,17644.6,17510.45,17627.55,0
2021-09-17 00:00:00,17709.65,17792.95,17537.65,17601.2,0
2021-09-20 00:00:00,17443.85,17622.75,17361.8,17366.3,0
2021-09-21 00:00:00,17450.5,17578.35,17326.1,17566.8,0
2021-09-22 00:00:00,17580.9,17610.45,17524.0,17548.35,0
2021-09-23 00:00:00,17670.85,17843.9,17646.55,17826.3,0
2021-09-24 00:00:00,17897.45,17947.65,17819.4,17842.65,0
2021-09-27 00:00:00,17932.2,17943.5,17802.9,17858.2,0
2021-09-28 00:00:00,17906.45,17912.85,17576.1,17734.15,0
2021-09-29 00:00:00,17657.95,17781.75,17608.15,17709.45,0
2021-09-30 00:00:00,17718.9,17742.15,17585.35,17606.35,0
2021-10-01 00:00:00,17531.9,17557.15,17452.9,17528.05,0
2021-10-04 00:00:00,17615.55,17750.9,17581.35,17699.85,0
2021-10-05 00:00:00,17661.35,17833.45,17640.9,17828.3,0
2021-10-06 00:00:00,17861.5,17884.6,17613.15,17628.8,0
2021-10-07 00:00:00,17810.55,17857.55,17763.8,17796.2,0
2021-10-08 00:00:00,17886.85,17941.85,17840.35,17907.4,0
2021-10-11 00:00:00,17867.55,18041.95,17839.1,17954.95,0
2021-10-12 00:00:00,17915.8,18008.65,17864.95,18004.05,0
2021-10-13 00:00:00,18097.85,18197.8,18050.75,18165.75,0
2021-10-14 00:00:00,18272.85,18350.75,18248.7,18339.05,0
2021-10-18 00:00:00,18500.1,18543.15,18445.3,18476.6,0
2021-10-19 00:00:00,18602.35,18604.45,18377.7,18422.15,0
2021-10-20 00:00:00,18439.9,18458.3,18209.35,18282.3,0
2021-10-21 00:00:00,18382.7,18384.2,18048.0,18219.6,0
2021-10-22 00:00:00,18230.7,18314.25,18034.35,18111.7,0
2021-10-25 00:00:00,18229.5,18241.4,17968.5,18135.85,0
2021-10-26 00:00:00,18154.5,18310.45,18099.3,18308.1,0
2021-10-27 00:00:00,18295.85,18342.05,18167.9,18184.85,0
2021-10-28 00:00:00,18187.65,18190.7,17799.45,17865.2,0
2021-10-29 00:00:00,17833.05,17915.85,17613.1,17711.5,0
2021-11-01 00:00:00,17783.15,17954.1,17697.1,17946.2,0
2021-11-02 00:00:00,17970.9,18012.25,17847.6,17889.15,0
2021-11-03 00:00:00,17947.95,17988.75,17757.95,17833.0,0
2021-11-04 00:00:00,17935.05,17947.55,17900.6,17916.8,0
2021-11-08 00:00:00,18040.2,18087.8,17836.1,18083.35,0
2021-11-09 00:00:00,18084.35,18112.6,17983.05,18051.6,0
2021-11-10 00:00:00,17973.45,18061.25,17915.0,18012.35,0
2021-11-11 00:00:00,17967.45,17971.35,17798.2,17886.7,0
2021-11-12 00:00:00,17977.6,18123.0,17905.9,18098.65,0
2021-11-15 00:00:00,18140.95,18210.15,18071.3,18093.6,0
2021-11-16 00:00:00,18127.05,18132.65,17958.8,17962.85,0
2021-11-17 00:00:00,17939.35,18022.65,17879.25,17887.2,0
2021-11-18 00:00:00,17890.55,17945.6,17688.5,17746.2,0
2021-11-22 00:00:00,17796.25,17805.25,17280.45,17441.05,0
2021-11-23 00:00:00,17281.75,17553.7,17216.1,17496.85,0
2021-11-24 00:00:00,17550.05,17600.6,17354.0,17358.6,0
2021-11-25 00:00:00,17417.3,17564.35,17351.7,17547.0,0
2021-11-26 00:00:00,17338.75,17355.4,16985.7,17006.55,0
2021-11-29 00:00:00,17055.8,17160.7,16782.4,17040.7,0
2021-11-30 00:00:00,17051.15,17324.65,16931.4,16975.15,0
2021-12-01 00:00:00,17104.4,17213.05,17064.25,17186.8,0
2021-12-02 00:00:00,17183.2,17420.35,17149.3,17404.35,0
2021-12-03 00:00:00,17424.9,17489.8,17180.8,17209.55,0
2021-12-06 00:00:00,17209.05,17216.75,16891.7,16913.85,0
2021-12-07 00:00:00,17044.1,17251.65,16987.75,17179.2,0
2021-12-08 00:00:00,17315.25,17484.6,17308.95,17469.15,0
2021-12-09 00:00:00,17524.4,17543.25,17379.6,17505.65,0
2021-12-10 00:00:00,17476.05,17534.35,17405.25,17497.35,0
2021-12-13 00:00:00,17619.1,17639.5,17355.95,17385.5,0
2021-12-14 00:00:00,17283.2,17376.2,17225.8,17319.5,0
2021-12-15 00:00:00,17323.65,17351.2,17192.2,17209.55,0
2021-12-16 00:00:00,17373.0,17379.35,17184.95,17287.25,0
2021-12-17 00:00:00,17276.0,17298.15,16966.45,16995.65,0
2021-12-20 00:00:00,16824.25,16840.1,16410.2,16613.0,0
2021-12-21 00:00:00,16773.15,16936.4,16688.25,16788.9,0
2021-12-22 00:00:00,16865.55,16971.0,16819.5,16966.65,0
2021-12-23 00:00:00,17066.8,17118.65,17015.55,17051.8,0
2021-12-24 00:00:00,17149.5,17155.6,16909.6,16998.05,0
2021-12-27 00:00:00,16937.75,17112.05,16833.2,17101.95,0
2021-12-28 00:00:00,17177.6,17250.25,17161.15,17233.35,0
2021-12-29 00:00:00,17220.1,17285.95,17176.65,17188.2,0
2021-12-30 00:00:00,17201.45,17264.05,17146.35,17230.25,0
2021-12-31 00:00:00,17244.5,17400.8,17238.5,17364.25,0
2022-01-03 00:00:00,17387.15,17646.65,17383.3,17637.1,0
2022-01-04 00:00:00,17681.4,17827.6,17593.55,17806.85,0
2022-01-05 00:00:00,17820.1,17944.7,17748.85,17909.5,0
2022-01-06 00:00:00,17768.5,17797.95,17655.55,17748.35,0
2022-01-07 00:00:00,17797.6,17905.0,17704.55,17818.2,0
2022-01-10 00:00:00,17913.3,18017.45,17879.15,18005.45,0
2022-01-11 00:00:00,17997.75,18081.25,17964.4,18059.15,0
2022-01-12 00:00:00,18170.4,18227.95,18128.8,18194.45,0
2022-01-13 00:00:00,18257.0,18272.25,18163.8,18256.6,0
2022-01-14 00:00:00,18185.0,18286.95,18119.65,18234.8,0
2022-01-17 00:00:00,18235.65,18321.55,18228.75,18308.85,0
2022-01-18 00:00:00,18337.2,18350.95,18085.9,18114.6,0
2022-01-19 00:00:00,18129.2,18129.2,17884.9,17943.1,0
2022-01-20 00:00:00,17921.0,17943.7,17648.45,17777.85,0
2022-01-21 00:00:00,17613.7,17707.6,17485.85,17647.25,0
2022-01-24 00:00:00,17575.15,17599.4,16997.85,17113.55,0
2022-01-25 00:00:00,17001.55,17309.15,16836.8,17267.4,0
2022-01-27 00:00:00,17062.0,17182.5,16866.75,17152.65,0
2022-01-28 00:00:00,17208.3,17373.5,17077.1,17104.65,0
2022-01-31 00:00:00,17301.05,17410.0,17264.15,17383.85,0
2022-02-01 00:00:00,17529.45,17622.4,17244.55,17604.1,0
2022-02-02 00:00:00,17706.2,17794.6,17674.8,17791.6,0
2022-02-03 00:00:00,17767.75,17781.15,17511.15,17520.25,0
2022-02-04 00:00:00,17590.2,17617.8,17462.55,17501.25,0
2022-02-07 00:00:00,17456.3,17536.75,17119.4,17213.95,0
2022-02-08 00:00:00,17279.85,17306.45,17043.65,17239.2,0
2022-02-09 00:00:00,17370.1,17477.15,17339.0,17471.6,0
2022-02-10 00:00:00,17554.1,17639.45,17427.15,17587.45,0
2022-02-11 00:00:00,17451.0,17454.75,17303.0,17345.55,0
2022-02-14 00:00:00,17076.15,17099.5,16809.65,16819.7,0
2022-02-15 00:00:00,16933.25,17375.0,16839.25,17355.0,0
2022-02-16 00:00:00,17408.45,17490.6,17257.7,17293.7,0
2022-02-17 00:00:00,17396.55,17442.9,17235.85,17276.4,0
2022-02-18 00:00:00,17236.05,17380.8,17219.2,17268.75,0
2022-02-21 00:00:00,17192.25,17351.05,17070.7,17204.3,0
2022-02-22 00:00:00,16847.95,17148.55,16843.8,17078.45,0
2022-02-23 00:00:00,17194.5,17220.7,17027.85,17054.15,0
2022-02-24 00:00:00,16548.9,16705.25,16203.25,16217.75,0
2022-02-25 00:00:00,16515.65,16748.8,16478.3,16669.65,0
2022-02-28 00:00:00,16481.6,16741.75,16356.3,16724.2,0
2022-03-02 00:00:00,16593.1,16678.5,16478.65,16628.75,0
2022-03-03 00:00:00,16723.2,16768.95,16442.95,16508.75,0
2022-03-04 00:00:00,16339.45,16456.0,16133.8,16242.95,0
2022-03-07 00:00:00,15867.95,16196.2,15711.45,15879.3,0
2022-03-08 00:00:00,15747.75,16028.75,15671.45,16016.7,0
2022-03-09 00:00:00,16078.0,16418.05,15990.0,16370.05,0
2022-03-10 00:00:00,16757.1,16757.3,16447.9,16566.3,0
2022-03-11 00:00:00,16528.8,16694.4,16470.9,16621.85,0
2022-03-14 00:00:00,16633.7,16887.95,16606.5,16886.4,0
2022-03-15 00:00:00,16900.65,16927.75,16555.0,16646.2,0
2022-03-16 00:00:00,16876.65,16987.9,16837.85,16966.35,0
2022-03-17 00:00:00,17202.9,17344.6,17175.75,17299.4,0
2022-03-21 00:00:00,17329.5,17353.35,17096.4,17112.85,0
2022-03-22 00:00:00,17120.4,17334.4,17006.3,17328.75,0
2022-03-23 00:00:00,17405.05,17442.4,17199.6,17223.6,0
2022-03-24 00:00:00,17094.95,17291.75,17091.15,17197.95,0
2022-03-25 00:00:00,17289.0,17294.9,17076.55,17179.45,0
2022-03-28 00:00:00,17181.85,17196.6,17003.9,17037.55,0
2022-03-29 00:00:00,17297.2,17343.65,17235.7,17325.3,0
2022-03-30 00:00:00,17468.15,17522.5,17387.2,17498.25,0
2022-03-31 00:00:00,17519.2,17559.8,17435.2,17464.75,0
2022-04-01 00:00:00,17436.9,17703.7,17422.7,17688.35,0
2022-04-04 00:00:00,17809.1,18114.65,17791.4,18036.9,0
2022-04-05 00:00:00,18080.6,18095.45,17921.55,17931.05,0
2022-04-06 00:00:00,17842.75,17901.0,17779.85,17798.0,0
2022-04-07 00:00:00,17723.3,17787.5,17623.7,17656.45,0
2022-04-08 00:00:00,17698.15,17842.75,17600.55,17800.65,0
2022-04-11 00:00:00,17740.9,17779.05,17650.95,17681.15,0
2022-04-12 00:00:00,17584.85,17595.3,17442.35,17523.25,0
2022-04-13 00:00:00,17599.9,17663.65,17457.4,17465.8,0
2022-04-18 00:00:00,17183.45,17237.75,17067.85,17185.8,0
2022-04-19 00:00:00,17258.95,17275.65,16824.7,16868.9,0
2022-04-20 00:00:00,17045.25,17186.9,16978.95,17149.3,0
2022-04-21 00:00:00,17234.6,17414.7,17215.5,17400.1,0
2022-04-22 00:00:00,17242.75,17315.3,17149.2,17169.5,0
2022-04-25 00:00:00,17009.05,17054.3,16888.7,16985.25,0
2022-04-26 00:00:00,17121.3,17223.85,17064.45,17201.45,0
2022-04-27 00:00:00,17073.35,17110.7,16958.45,17038.2,0
2022-04-28 00:00:00,17189.5,17322.5,17071.05,17229.5,0
2022-04-29 00:00:00,17329.25,17365.9,17240.2,17347.2,0
2022-05-02 00:00:00,16924.45,17092.25,16917.25,17066.05,0
2022-05-04 00:00:00,17096.6,17132.85,16623.95,16692.75,0
2022-05-05 00:00:00,16854.75,16945.7,16651.85,16669.2,0
2022-05-06 00:00:00,16415.55,16484.2,16340.9,16438.25,0
2022-05-09 00:00:00,16227.7,16403.7,16142.1,16310.05,0
2022-05-10 00:00:00,16248.9,16404.55,16197.3,16209.2,0
2022-05-11 00:00:00,16270.05,16318.75,15992.6,16202.7,0
2022-05-12 00:00:00,16021.1,16041.95,15735.75,15821.75,0
2022-05-13 00:00:00,15977.0,16083.6,15740.85,15770.5,0
2022-05-16 00:00:00,15845.1,15977.95,15739.65,15863.4,0
2022-05-17 00:00:00,15912.6,16284.25,15900.8,16280.45,0
2022-05-18 00:00:00,16318.15,16399.8,16211.2,16256.45,0
2022-05-19 00:00:00,15917.4,15984.75,15775.2,15829.05,0
2022-05-20 00:00:00,16043.8,16283.05,16003.85,16280.9,0
2022-05-23 00:00:00,16290.95,16414.7,16185.75,16191.65,0
2022-05-24 00:00:00,16225.55,16262.8,16078.6,16138.0,0
2022-05-25 00:00:00,16196.35,16223.35,16006.95,16033.9,0
2022-05-26 00:00:00,16105.0,16204.45,15903.7,16201.9,0
2022-05-27 00:00:00,16296.6,16370.6,16221.95,16356.1,0
2022-05-30 00:00:00,16527.9,16695.5,16506.15,16668.7,0
2022-05-31 00:00:00,16578.45,16690.75,16521.9,16581.0,0
2022-06-01 00:00:00,16594.4,16649.2,16438.85,16543.95,0
2022-06-02 00:00:00,16481.65,16646.4,16443.05,16638.8,0
2022-06-03 00:00:00,16761.65,16793.85,16567.9,16584.5,0
2022-06-06 00:00:00,16530.7,16610.95,16444.55,16565.75,0
2022-06-07 00:00:00,16469.6,16487.25,16347.1,16404.85,0
2022-06-08 00:00:00,16474.95,16514.3,16293.35,16340.95,0
2022-06-09 00:00:00,16263.85,16492.8,16243.85,16481.8,0
2022-06-10 00:00:00,16283.95,16324.7,16172.6,16191.45,0
2022-06-13 00:00:00,15877.55,15886.15,15684.0,15800.3,0
2022-06-14 00:00:00,15674.25,15858.0,15659.45,15732.1,0
2022-06-15 00:00:00,15729.25,15783.65,15678.9,15682.9,0
2022-06-16 00:00:00,15832.25,15863.15,15335.1,15348.35,0
2022-06-17 00:00:00,15272.65,15400.4,15183.4,15335.1,0
2022-06-20 00:00:00,15334.5,15382.5,15191.1,15367.0,0
2022-06-21 00:00:00,15455.95,15707.25,15419.85,15631.5,0
2022-06-22 00:00:00,15545.65,15565.4,15385.95,15401.1,0
2022-06-23 00:00:00,15451.55,15628.45,15367.5,15577.55,0
2022-06-24 00:00:00,15657.4,15749.25,15619.45,15697.75,0
2022-06-27 00:00:00,15926.2,15927.45,15815.5,15838.4,0
2022-06-28 00:00:00,15757.45,15892.1,15710.15,15875.1,0
2022-06-29 00:00:00,15701.7,15861.6,15687.8,15783.7,0
2022-06-30 00:00:00,15774.5,15890.0,15728.85,15734.2,0
2022-07-01 00:00:00,15703.7,15793.95,15511.05,15766.6,0
2022-07-04 00:00:00,15710.5,15852.35,15661.8,15829.15,0
2022-07-05 00:00:00,15909.15,16025.75,15785.45,15799.95,0
2022-07-06 00:00:00,15818.2,16011.35,15800.9,16008.05,0
2022-07-07 00:00:00,16113.75,16150.5,16045.95,16138.9,0
2022-07-08 00:00:00,16273.65,16275.5,16157.9,16217.5,0
2022-07-11 00:00:00,16136.15,16248.55,16115.5,16199.05,0
2022-07-12 00:00:00,16126.2,16158.75,16031.15,16037.75,0
2022-07-13 00:00:00,16128.2,16140.0,15950.15,15975.75,0
2022-07-14 00:00:00,16018.85,16070.85,15858.2,15947.95,0
2022-07-15 00:00:00,16010.8,16066.95,15927.3,16052.85,0
2022-07-18 00:00:00,16151.4,16287.95,16142.2,16281.4,0
2022-07-19 00:00:00,16187.05,16359.5,16187.05,16329.3,0
2022-07-20 00:00:00,16562.8,16588.0,16490.95,16495.8,0
2022-07-21 00:00:00,16523.55,16626.95,16483.9,16609.8,0
2022-07-22 00:00:00,16661.25,16752.25,16610.9,16714.3,0
